hotel_class,region_id,url,phone,details,address,type,id,name
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d99013-Reviews-Baymont_Inn_Houston_Hobby_Airport-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '9902 Gulf Freeway', 'postal-code': '77034', 'locality': 'Houston'}",hotel,99013,Baymont Inn Houston Hobby Airport
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d107846-Reviews-Montecito_Apartment_Suites-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '2300 McCue Rd', 'postal-code': '77056', 'locality': 'Houston'}",hotel,107846,Montecito Apartment Suites
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1146185-Reviews-Value_Place_Conroe-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '2551 I 45 NORTH', 'postal-code': '77034', 'locality': 'Houston'}",hotel,1146185,Value Place Conroe
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d226728-Reviews-Interstate_Motor_Lodge-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '13213 I-10 East Freeway', 'postal-code': '77015', 'locality': 'Houston'}",hotel,226728,Interstate Motor Lodge
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d239859-Reviews-Studio_6_Houston_Northwest-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '14255 Northwest Freeway', 'postal-code': '77040', 'locality': 'Houston'}",hotel,239859,Studio 6 Houston Northwest
3.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d98962-Reviews-Holiday_Inn_Houston_Near_The_Galleria-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '7787 Katy Freeway', 'postal-code': '77024', 'locality': 'Houston'}",hotel,98962,Holiday Inn Houston Near The Galleria
2.5,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d223178-Reviews-Holiday_Inn_Express_Suites_Houston_North_Intercontinental-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '125 Airtex Drive', 'postal-code': '77090', 'locality': 'Houston'}",hotel,223178,Holiday Inn Express & Suites Houston North Intercontinental
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d98940-Reviews-Houston_Inn_and_Suites-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '2200 South Wayside Drive', 'postal-code': '77023', 'locality': 'Houston'}",hotel,98940,Houston Inn and Suites
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d107802-Reviews-Econo_Lodge-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '6630 Hoover Street', 'postal-code': '77092', 'locality': 'Houston'}",hotel,107802,Econo Lodge
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d277895-Reviews-Howard_Johnson_Clearlake-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '15313 Gulf Freeway', 'postal-code': '77034', 'locality': 'Houston'}",hotel,277895,Howard Johnson Clearlake
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d108136-Reviews-Best_Value_Inn_Suites_Houston-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '9000 S Main St', 'postal-code': '77025', 'locality': 'Houston'}",hotel,108136,Best Value Inn & Suites Houston
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d488773-Reviews-Airport_Inn_And_Suites-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '8115 East Haven Blvd', 'postal-code': '77034', 'locality': 'Houston'}",hotel,488773,Airport Inn And Suites
2.5,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d223156-Reviews-Comfort_Inn_Houston-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '11230 Southwest Freeway', 'postal-code': '77031', 'locality': 'Houston'}",hotel,223156,Comfort Inn Houston
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d107903-Reviews-Howard_Johnson_Express_Inn_Houston-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '4602 Katy Freeway/I-10', 'postal-code': '77007', 'locality': 'Houston'}",hotel,107903,Howard Johnson Express Inn - Houston
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d217745-Reviews-Extended_Stay_America_Houston_Med_Ctr_Reliant_Pk_Fannin_St-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '7979 Fannin Street', 'postal-code': '77054', 'locality': 'Houston'}",hotel,217745,Extended Stay America - Houston - Med. Ctr. - Reliant Pk. - Fannin St.
2.5,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d107769-Reviews-Fairfield_Inn_Suites_Houston_I_45_North-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '17617 North Freeway', 'postal-code': '77090', 'locality': 'Houston'}",hotel,107769,Fairfield Inn & Suites Houston I-45 North
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d223135-Reviews-Travelodge_Houston_Intercontinental-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '12701 North Freeway', 'postal-code': '77060', 'locality': 'Houston'}",hotel,223135,Travelodge Houston - Intercontinental
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d122746-Reviews-Londale_Hotel-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '419 1/2 San Jacinto Street', 'postal-code': '77002', 'locality': 'Houston'}",hotel,122746,Londale Hotel
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d226721-Reviews-Studio_6_Houston_Westchase-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '3030 West Sam Houston Parkway South', 'postal-code': '77042', 'locality': 'Houston'}",hotel,226721,Studio 6 Houston - Westchase
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d107713-Reviews-Ramada_Houston_Southwest-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '6885 Southwest Freeway', 'postal-code': '77074', 'locality': 'Houston'}",hotel,107713,Ramada Houston Southwest
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d142353-Reviews-Econo_Lodge_Medical_Center-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '7905 S Main St', 'postal-code': '77025', 'locality': 'Houston'}",hotel,142353,Econo Lodge Medical Center
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d266125-Reviews-Hobby_Inn_and_Suites-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '7775 Airport Blvd', 'postal-code': '77061', 'locality': 'Houston'}",hotel,266125,Hobby Inn and Suites
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d596446-Reviews-Texan_Inn_Suites-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '12223 Veterans Memorial Dr', 'postal-code': '77067', 'locality': 'Houston'}",hotel,596446,Texan Inn & Suites
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d98976-Reviews-Hotel_Preet_Northwest-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '14996 Northwest Freeway', 'postal-code': '77040', 'locality': 'Houston'}",hotel,98976,Hotel Preet Northwest
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d223183-Reviews-InTown_Suites_Houston_Northwest_Cy_Fair_XHW_Houston-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '13125 FM 1960 West', 'postal-code': '77065', 'locality': 'Houston'}",hotel,223183,InTown Suites Houston Northwest / Cy-Fair (XHW) - Houston
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d223184-Reviews-InTown_Suites_Highway_290-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '14041 NW Freeway', 'postal-code': '77040', 'locality': 'Houston'}",hotel,223184,InTown Suites Highway 290
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d107757-Reviews-Americas_Best_Value_Inn_Suites_Bush_Int_l_Airport_Wes-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '702 N Sam Houston Parkway East', 'postal-code': '77060', 'locality': 'Houston'}",hotel,107757,Americas Best Value Inn & Suites - Bush Int'l Airport Wes
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d2340286-Reviews-Southwest_Inn-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '6855 Southwest Freeway 59', 'postal-code': '77074', 'locality': 'Houston'}",hotel,2340286,Southwest Inn
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d99051-Reviews-Motel_6_Houston_West_Katy-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '14833 Katy Freeway', 'postal-code': '77094', 'locality': 'Houston'}",hotel,99051,Motel 6 Houston West - Katy
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1382899-Reviews-Value_Place_I_10_West-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '121 Baker Road', 'postal-code': '77094', 'locality': 'Houston'}",hotel,1382899,Value Place I-10 West
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d244313-Reviews-Motel_6_Houston_Westchase-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '2900 West Sam Houston Parkway South', 'postal-code': '77042', 'locality': 'Houston'}",hotel,244313,Motel 6 Houston - Westchase
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d99098-Reviews-Great_Value_Inn-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '6060 Hooton Street', 'postal-code': '77081', 'locality': 'Houston'}",hotel,99098,Great Value Inn
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d277892-Reviews-Budget_Host_Hempstead_Inn-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '12708 Hempstead Hwy.', 'postal-code': '77092', 'locality': 'Houston'}",hotel,277892,Budget Host Hempstead Inn
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1164945-Reviews-Hotel_Preet_Grand_Conference_Center-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '11050 Southwest Fwy', 'postal-code': '77074', 'locality': 'Houston'}",hotel,1164945,Hotel Preet Grand Conference Center
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d98937-Reviews-Astro_Inn-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '100 West Cavalcade', 'postal-code': '77009', 'locality': 'Houston'}",hotel,98937,Astro Inn
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d99031-Reviews-America_s_Inn-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '8201 Southwest Freeway', 'postal-code': '77074', 'locality': 'Houston'}",hotel,99031,America's Inn
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d73463-Reviews-Downtowner_Inn_and_Suites-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '8600 Gulf Freeway', 'postal-code': '77017', 'locality': 'Houston'}",hotel,73463,Downtowner Inn and Suites
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1146238-Reviews-Value_Place_Airtex-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '14900 North Freeway', 'postal-code': '77090', 'locality': 'Houston'}",hotel,1146238,Value Place Airtex
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1147065-Reviews-Value_Place_West_Chase-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '5959 W SAM HOUSTON S PKWY', 'postal-code': '77072', 'locality': 'Houston'}",hotel,1147065,Value Place West Chase
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d98972-Reviews-Ramada_Inn_North_Houston-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '16510 I-45 N', 'postal-code': '77090', 'locality': 'Houston'}",hotel,98972,Ramada Inn North Houston
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d107999-Reviews-Quality_Inn_Suites_West_Energy_Corridor-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '715 Highway 6 South', 'postal-code': '77079', 'locality': 'Houston'}",hotel,107999,Quality Inn & Suites West - Energy Corridor
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d239355-Reviews-Super_8_Houston_I_10_Federal_Road-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '1217 Federal Road', 'postal-code': '77015', 'locality': 'Houston'}",hotel,239355,Super 8 Houston/I-10/Federal Road
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d239858-Reviews-Studio_6_Houston_Hobby-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '12700 Featherwood Drive', 'postal-code': '77034', 'locality': 'Houston'}",hotel,239858,Studio 6 Houston-Hobby
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1647666-Reviews-Josephine_Motel-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '3314 Telephone Rd', 'postal-code': '77023', 'locality': 'Houston'}",hotel,1647666,Josephine Motel
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d2686185-Reviews-Island_Suites_Hobby_Airport-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '11635 Gulf Freeway', 'postal-code': '77034', 'locality': 'Houston'}",hotel,2686185,Island Suites Hobby Airport
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d223185-Reviews-InTown_Suites_I_45_North-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '16909 Rolling Creek Drive', 'postal-code': '77090', 'locality': 'Houston'}",hotel,223185,InTown Suites I-45 North
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1901114-Reviews-InTown_Suites_Houston_West-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '5055 Hwy 6 North', 'postal-code': '77084', 'locality': 'Houston'}",hotel,1901114,InTown Suites Houston West
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1901111-Reviews-InTown_Suites_Highway_6-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '9155 Hwy 6 North', 'postal-code': '77095', 'locality': 'Houston'}",hotel,1901111,InTown Suites Highway 6
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d99000-Reviews-Howard_Johnson-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '7777 Airport Blvd.', 'postal-code': '77061', 'locality': 'Houston'}",hotel,99000,Howard Johnson
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d108137-Reviews-Houston_Days_Inn_Astrodome-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '8500 Kirby Drive', 'postal-code': '77054', 'locality': 'Houston'}",hotel,108137,Houston-Days Inn Astrodome
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d3627162-Reviews-Holiday_Inn_Express_Hotel_Suites_Houston_Energy_Corridor_W_Oaks-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '2205 Barker Oaks Dr', 'postal-code': '77077', 'locality': 'Houston'}",hotel,3627162,Holiday Inn Express Hotel & Suites Houston Energy Corridor-W Oaks
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d558427-Reviews-Hawthorn_Suites_Houston_Southwest-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '6910 Southwest Freeway', 'postal-code': '77074', 'locality': 'Houston'}",hotel,558427,Hawthorn Suites Houston Southwest
2.0,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d634695-Reviews-Eagle_Inn_Suites-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '4865 North Freeway', 'postal-code': '77022', 'locality': 'Houston'}",hotel,634695,Eagle Inn & Suites
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1643419-Reviews-Dreamland_Motel-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '1118 Homer St', 'postal-code': '77091', 'locality': 'Houston'}",hotel,1643419,Dreamland Motel
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1633636-Reviews-La_Mirage_Motel-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '9202 Homestead Road', 'postal-code': '77016', 'locality': 'Houston'}",hotel,1633636,La Mirage Motel
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d240438-Reviews-Downtowner_Inn_Houston-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '2510 Hamilton Street', 'postal-code': '77004', 'locality': 'Houston'}",hotel,240438,Downtowner Inn Houston
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d249655-Reviews-Downtowner_Inn-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '9720 Eastex Freeway', 'postal-code': '77093', 'locality': 'Houston'}",hotel,249655,Downtowner Inn
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1630761-Reviews-Cullen_Inn-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '7411 Cullen Blvd', 'postal-code': '77051', 'locality': 'Houston'}",hotel,1630761,Cullen Inn
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1237870-Reviews-Crystal_Suites-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '12962 South Fwy', 'postal-code': '77047', 'locality': 'Houston'}",hotel,1237870,Crystal Suites
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1175129-Reviews-Bridgestreet_Murphys_Camden_Mid-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '2303 Louisiana', 'postal-code': '77006', 'locality': 'Houston'}",hotel,1175129,Bridgestreet Murphys Camden Mid
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d99091-Reviews-Best_Classic_Inn-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '13611 Rankin Circle West', 'postal-code': '77073', 'locality': 'Houston'}",hotel,99091,Best Classic Inn
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d2152775-Reviews-Bear_Creek_Inn-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '4204 Highway 6 North', 'postal-code': '77084', 'locality': 'Houston'}",hotel,2152775,Bear Creek Inn
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1631148-Reviews-Baron_Inn-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '4823 W 34th St', 'postal-code': '77092', 'locality': 'Houston'}",hotel,1631148,Baron Inn
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d268142-Reviews-Americas_Best_Value_Platinum_Inn_Suites-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '11011 North Freeway (I-45 North)', 'postal-code': '77037', 'locality': 'Houston'}",hotel,268142,Americas Best Value Platinum Inn & Suites
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1163572-Reviews-Airport_Hobby_Palace_Inn-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '8156 Gulf Freeway', 'postal-code': '77017', 'locality': 'Houston'}",hotel,1163572,Airport Hobby Palace Inn
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1007915-Reviews-Scottish_Inn_and_Suites-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '11130 Telephone Road', 'postal-code': '77075', 'locality': 'Houston'}",hotel,1007915,Scottish Inn and Suites
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1645965-Reviews-Sago_Motel-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '7430 Mount St', 'postal-code': '77088', 'locality': 'Houston'}",hotel,1645965,Sago Motel
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d99094-Reviews-Rodeway_Inn_Southwest_Freeway-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '3135 Southwest Freeway', 'postal-code': '77098', 'locality': 'Houston'}",hotel,99094,Rodeway Inn Southwest Freeway
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1647932-Reviews-Regency_Motel-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '2859 Reed Rd', 'postal-code': '77051', 'locality': 'Houston'}",hotel,1647932,Regency Motel
,56003,http://www.tripadvisor.com/Hotel_Review-g56003-d1636047-Reviews-Ramels_Drive_in_Motel-Houston_Texas.html,,,"{'region': 'TX', 'street-address': '8927 Comal Street', 'postal-code': '77051', 'locality': 'Houston'}",hotel,1636047,Ramels Drive in Motel
